@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
4533,'2017/05/31 10:30:11:886',15,44,-0.640323,2
4534,'2017/05/31 10:30:11:895',15,44,-0.634461,2
4535,'2017/05/31 10:30:11:906',15,44,-0.628617,2
4536,'2017/05/31 10:30:11:915',15,44,-0.622793,2
4537,'2017/05/31 10:30:11:931',15,44,-0.616987,2
4538,'2017/05/31 10:30:11:941',15,44,-0.6112,2
4539,'2017/05/31 10:30:11:958',15,41,-0.63738,2
4540,'2017/05/31 10:30:11:958',15,41,-0.663477,2
4541,'2017/05/31 10:30:11:965',15,41,-0.694268,2
4542,'2017/05/31 10:30:11:991',15,41,-0.713831,2
4543,'2017/05/31 10:30:11:992',15,41,-0.733333,2
4544,'2017/05/31 10:30:11:995',15,25,-0.762282,2
4545,'2017/05/31 10:30:12:011',15,25,-0.791139,2
4546,'2017/05/31 10:30:12:015',15,25,-0.845182,2
4547,'2017/05/31 10:30:12:027',15,25,-0.910095,2
4548,'2017/05/31 10:30:12:036',15,25,-0.974803,2
4549,'2017/05/31 10:30:12:053',15,31,-1.007862,2
4550,'2017/05/31 10:30:12:055',15,31,-1.040816,2
4551,'2017/05/31 10:30:12:065',15,31,-1.064263,2
4552,'2017/05/31 10:30:12:082',15,31,-1.087637,2
4553,'2017/05/31 10:30:12:085',15,31,-1.110937,2
4554,'2017/05/31 10:30:12:095',15,34,-1.124805,2
4555,'2017/05/31 10:30:12:109',15,34,-1.138629,2
4556,'2017/05/31 10:30:12:115',15,34,-1.147745,2
4557,'2017/05/31 10:30:12:126',15,34,-1.150621,2
4558,'2017/05/31 10:30:12:159',15,34,-1.153488,2
4559,'2017/05/31 10:30:12:161',15,34,-1.187307,2
4560,'2017/05/31 10:30:12:161',15,34,-1.22102,2
4561,'2017/05/31 10:30:12:165',15,34,-1.25463,2
4562,'2017/05/31 10:30:12:196',15,34,-1.288136,2
4563,'2017/05/31 10:30:12:196',15,34,-1.321538,2
4564,'2017/05/31 10:30:12:196',15,38,-1.354839,2
4565,'2017/05/31 10:30:12:209',15,38,-1.388037,2
4566,'2017/05/31 10:30:12:215',15,38,-1.415008,2
4567,'2017/05/31 10:30:12:225',15,38,-1.441896,2
4568,'2017/05/31 10:30:12:242',15,38,-1.468702,2
4569,'2017/05/31 10:30:12:245',15,44,-1.48628,2
4570,'2017/05/31 10:30:12:255',15,44,-1.503805,2
4571,'2017/05/31 10:30:12:266',15,44,-1.512158,2
4572,'2017/05/31 10:30:12:275',15,44,-1.515933,2
4573,'2017/05/31 10:30:12:286',15,44,-1.519697,2
4574,'2017/05/31 10:30:12:298',15,34,-1.502269,2
4575,'2017/05/31 10:30:12:305',15,34,-1.484894,2
4576,'2017/05/31 10:30:12:315',15,34,-1.482655,2
4577,'2017/05/31 10:30:12:333',15,34,-1.48494,2
4578,'2017/05/31 10:30:12:342',15,34,-1.487218,2
4579,'2017/05/31 10:30:12:345',15,31,-1.498498,2
4580,'2017/05/31 10:30:12:369',15,31,-1.509745,2
4581,'2017/05/31 10:30:12:369',15,31,-1.525449,2
4582,'2017/05/31 10:30:12:375',15,31,-1.547085,2
4583,'2017/05/31 10:30:12:409',15,31,-1.568657,2
4584,'2017/05/31 10:30:12:409',15,28,-1.590164,2
4585,'2017/05/31 10:30:12:409',15,28,-1.611607,2
4586,'2017/05/31 10:30:12:427',15,28,-1.637444,2
4587,'2017/05/31 10:30:12:427',15,28,-1.667656,2
4588,'2017/05/31 10:30:12:443',15,28,-1.697778,2
4589,'2017/05/31 10:30:12:445',15,28,-1.739645,2
4590,'2017/05/31 10:30:12:462',15,28,-1.781389,2
4591,'2017/05/31 10:30:12:465',15,28,-1.823009,2
4592,'2017/05/31 10:30:12:475',15,28,-1.868925,2
4593,'2017/05/31 10:30:12:485',15,28,-1.914706,2
4594,'2017/05/31 10:30:12:496',15,22,-1.939794,2
4595,'2017/05/31 10:30:12:506',15,22,-1.964809,2
4596,'2017/05/31 10:30:12:516',15,22,-1.998536,2
4597,'2017/05/31 10:30:12:525',15,22,-2.023392,2
4598,'2017/05/31 10:30:12:557',15,22,-2.048175,2
4599,'2017/05/31 10:30:12:557',15,22,-2.072886,2
4600,'2017/05/31 10:30:12:557',15,22,-2.097525,2
4601,'2017/05/31 10:30:12:575',15,22,-2.122093,2
4602,'2017/05/31 10:30:12:575',15,22,-2.13643,2
4603,'2017/05/31 10:30:12:602',15,22,-2.150725,2
4604,'2017/05/31 10:30:12:602',15,18,-2.164978,2
4605,'2017/05/31 10:30:12:605',15,18,-2.179191,2
4606,'2017/05/31 10:30:12:626',15,18,-2.199134,2
4607,'2017/05/31 10:30:12:626',15,18,-2.223343,2
4608,'2017/05/31 10:30:12:643',15,18,-2.247482,2
4609,'2017/05/31 10:30:12:645',15,18,-2.234195,2
4610,'2017/05/31 10:30:12:664',15,18,-2.220947,2
4611,'2017/05/31 10:30:12:665',15,18,-2.207736,2
4612,'2017/05/31 10:30:12:675',15,18,-2.204578,2
4613,'2017/05/31 10:30:12:693',15,18,-2.201429,2
4614,'2017/05/31 10:30:12:695',15,18,-2.21826,2
4615,'2017/05/31 10:30:12:706',15,18,-2.235043,2
4616,'2017/05/31 10:30:12:721',15,18,-2.251778,2
4617,'2017/05/31 10:30:12:725',15,18,-2.268466,2
4618,'2017/05/31 10:30:12:752',15,18,-2.280851,2
4619,'2017/05/31 10:30:12:752',15,18,-2.293201,2
4620,'2017/05/31 10:30:12:755',15,18,-2.305516,2
4621,'2017/05/31 10:30:12:791',15,18,-2.317797,2
4622,'2017/05/31 10:30:12:791',15,18,-2.330042,2
4623,'2017/05/31 10:30:12:791',15,18,-2.342253,2
4624,'2017/05/31 10:30:12:795',15,18,-2.35443,2
4625,'2017/05/31 10:30:12:811',15,22,-2.383427,2
4626,'2017/05/31 10:30:12:815',15,22,-2.412342,2
4627,'2017/05/31 10:30:12:835',15,22,-2.435574,2
4628,'2017/05/31 10:30:12:835',15,22,-2.467133,2
4629,'2017/05/31 10:30:12:845',15,22,-2.498603,2
4630,'2017/05/31 10:30:12:855',15,28,-2.529986,2
4631,'2017/05/31 10:30:12:866',15,28,-2.561281,2
4632,'2017/05/31 10:30:12:875',15,28,-2.584145,2
4633,'2017/05/31 10:30:12:895',15,28,-2.602778,2
4634,'2017/05/31 10:30:12:895',15,28,-2.621359,2
4635,'2017/05/31 10:30:12:905',15,18,-2.639889,2
4636,'2017/05/31 10:30:12:922',15,18,-2.658368,2
4637,'2017/05/31 10:30:12:925',15,18,-2.690608,2
4638,'2017/05/31 10:30:12:952',15,18,-2.708966,2
4639,'2017/05/31 10:30:12:952',15,18,-2.727273,2
4640,'2017/05/31 10:30:12:955',15,12,-2.737277,2
4641,'2017/05/31 10:30:12:990',15,12,-2.747253,2
4642,'2017/05/31 10:30:12:990',15,12,-2.765432,2
4643,'2017/05/31 10:30:12:990',15,12,-2.779452,2
4644,'2017/05/31 10:30:12:996',15,12,-2.793434,2
4645,'2017/05/31 10:30:13:011',15,9,-2.763661,2
4646,'2017/05/31 10:30:13:026',15,9,-2.73397,2
4647,'2017/05/31 10:30:13:026',15,9,-2.708447,2
4648,'2017/05/31 10:30:13:035',15,9,-2.696599,2
4649,'2017/05/31 10:30:13:048',15,9,-2.684783,2
4650,'2017/05/31 10:30:13:055',15,9,-2.689281,2
4651,'2017/05/31 10:30:13:073',15,9,-2.693767,2
4652,'2017/05/31 10:30:13:075',15,9,-2.698241,2
4653,'2017/05/31 10:30:13:085',15,9,-2.706757,2
4654,'2017/05/31 10:30:13:095',15,9,-2.71525,2
4655,'2017/05/31 10:30:13:107',15,9,-2.731806,2
4656,'2017/05/31 10:30:13:123',15,9,-2.748318,2
4657,'2017/05/31 10:30:13:125',15,9,-2.764785,2
4658,'2017/05/31 10:30:13:152',15,9,-2.767785,2
4659,'2017/05/31 10:30:13:152',15,9,-2.770777,2
4660,'2017/05/31 10:30:13:155',15,15,-2.773762,2
4661,'2017/05/31 10:30:13:165',15,15,-2.776738,2
4662,'2017/05/31 10:30:13:193',15,15,-2.771696,2
4663,'2017/05/31 10:30:13:193',15,15,-2.766667,2
4664,'2017/05/31 10:30:13:195',15,15,-2.761651,2
4665,'2017/05/31 10:30:13:211',15,12,-2.767287,2
4666,'2017/05/31 10:30:13:215',15,12,-2.772908,2
4667,'2017/05/31 10:30:13:225',15,12,-2.782493,2
4668,'2017/05/31 10:30:13:236',15,12,-2.796026,2
4669,'2017/05/31 10:30:13:245',15,12,-2.809524,2
4670,'2017/05/31 10:30:13:256',15,5,-2.838838,2
4671,'2017/05/31 10:30:13:272',15,5,-2.868074,2
4672,'2017/05/31 10:30:13:275',15,5,-2.906456,2
4673,'2017/05/31 10:30:13:285',15,5,-2.953947,2
4674,'2017/05/31 10:30:13:302',15,5,-3.001314,2
4675,'2017/05/31 10:30:13:305',15,0,-3.02231,2
4676,'2017/05/31 10:30:13:315',15,0,-3.04325,2
4677,'2017/05/31 10:30:13:325',15,0,-3.070681,2
4678,'2017/05/31 10:30:13:344',15,0,-3.094118,2
4679,'2017/05/31 10:30:13:346',15,0,-3.117493,2
4680,'2017/05/31 10:30:13:369',15,0,-3.132986,2
4681,'2017/05/31 10:30:13:369',15,0,-3.148438,2
4682,'2017/05/31 10:30:13:376',15,0,-3.163849,2
4683,'2017/05/31 10:30:13:409',15,0,-3.179221,2
4684,'2017/05/31 10:30:13:409',15,0,-3.194552,2
4685,'2017/05/31 10:30:13:409',15,0,-3.202073,2
4686,'2017/05/31 10:30:13:415',15,0,-3.209573,2
4687,'2017/05/31 10:30:13:427',15,0,-3.217054,2
4688,'2017/05/31 10:30:13:435',15,0,-3.219355,2
4689,'2017/05/31 10:30:13:452',15,0,-3.221649,2
4690,'2017/05/31 10:30:13:455',15,0,-3.223938,2
4691,'2017/05/31 10:30:13:465',15,0,-3.226221,2
4692,'2017/05/31 10:30:13:480',15,0,-3.228498,2
4693,'2017/05/31 10:30:13:485',15,0,-3.239743,2
4694,'2017/05/31 10:30:13:495',15,0,-3.25096,2
4695,'2017/05/31 10:30:13:512',15,0,-3.246803,2
4696,'2017/05/31 10:30:13:515',15,0,-3.242656,2
4697,'2017/05/31 10:30:13:525',15,0,-3.23852,2
4698,'2017/05/31 10:30:13:565',15,0,-3.234395,2
4699,'2017/05/31 10:30:13:565',15,0,-3.23028,2
4700,'2017/05/31 10:30:13:565',15,0,-3.226175,2
4701,'2017/05/31 10:30:13:583',15,0,-3.222081,2
4702,'2017/05/31 10:30:13:583',15,0,-3.217998,2
4703,'2017/05/31 10:30:13:586',15,0,-3.213924,2
4704,'2017/05/31 10:30:13:596',15,0,-3.209861,2
4705,'2017/05/31 10:30:13:609',15,2,-3.195707,2
4706,'2017/05/31 10:30:13:627',15,2,-3.181589,2
4707,'2017/05/31 10:30:13:627',15,2,-3.164987,2
4708,'2017/05/31 10:30:13:643',15,2,-3.16478,2
4709,'2017/05/31 10:30:13:645',15,2,-3.164573,2
4710,'2017/05/31 10:30:13:656',15,2,-3.164366,2
4711,'2017/05/31 10:30:13:674',15,2,-3.16416,2
4712,'2017/05/31 10:30:13:675',15,2,-3.163955,2
4713,'2017/05/31 10:30:13:686',15,2,-3.155,2
4714,'2017/05/31 10:30:13:696',15,2,-3.146067,2
4715,'2017/05/31 10:30:13:707',15,2,-3.137157,2
4716,'2017/05/31 10:31:15:228',16,416,0,3
4717,'2017/05/31 10:31:15:228',16,416,0,3
4718,'2017/05/31 10:31:15:237',16,416,0,3
4719,'2017/05/31 10:31:15:250',16,416,0,3
4720,'2017/05/31 10:31:15:281',16,416,0,3
4721,'2017/05/31 10:31:15:282',16,416,0,3
4722,'2017/05/31 10:31:15:282',16,416,0,3
4723,'2017/05/31 10:31:15:288',16,416,0,3
4724,'2017/05/31 10:31:15:316',16,416,0,3
4725,'2017/05/31 10:31:15:316',16,416,0,3
4726,'2017/05/31 10:31:15:317',16,416,0,3
4727,'2017/05/31 10:31:15:335',16,416,0,3
4728,'2017/05/31 10:31:15:337',16,416,0,3
4729,'2017/05/31 10:31:15:350',16,416,0,3
4730,'2017/05/31 10:31:15:357',16,416,0,3
4731,'2017/05/31 10:31:15:367',16,416,0,3
4732,'2017/05/31 10:31:15:380',16,416,0,3
4733,'2017/05/31 10:31:15:387',16,416,0,3
4734,'2017/05/31 10:31:15:397',16,416,0,3
4735,'2017/05/31 10:31:15:407',16,416,0,3
4736,'2017/05/31 10:31:15:417',16,416,0,3
4737,'2017/05/31 10:31:15:427',16,416,0,3
4738,'2017/05/31 10:31:15:437',16,416,0,3
4739,'2017/05/31 10:31:15:447',16,416,0,3
4740,'2017/05/31 10:31:15:469',16,416,0,3
4741,'2017/05/31 10:31:15:470',16,416,0,3
4742,'2017/05/31 10:31:15:494',16,416,0,3
4743,'2017/05/31 10:31:15:495',16,416,0,3
4744,'2017/05/31 10:31:15:497',16,416,0,3
4745,'2017/05/31 10:31:15:507',16,416,0,3
4746,'2017/05/31 10:31:15:521',16,416,0,3
4747,'2017/05/31 10:31:15:527',16,416,0,3
4748,'2017/05/31 10:31:15:537',16,416,0,3
4749,'2017/05/31 10:31:15:549',16,416,0,3
4750,'2017/05/31 10:31:15:557',16,416,0,3
4751,'2017/05/31 10:31:15:567',16,416,0,3
4752,'2017/05/31 10:31:15:577',16,416,0,3
4753,'2017/05/31 10:31:15:587',16,416,0,3
4754,'2017/05/31 10:31:15:597',16,416,0,3
4755,'2017/05/31 10:31:15:608',16,416,0,3
4756,'2017/05/31 10:31:15:617',16,416,0,3
4757,'2017/05/31 10:31:15:627',16,416,0,3
4758,'2017/05/31 10:31:15:640',16,416,0,3
4759,'2017/05/31 10:31:15:650',16,416,0,3
4760,'2017/05/31 10:31:15:669',16,416,0,3
4761,'2017/05/31 10:31:15:669',16,416,0,3
4762,'2017/05/31 10:31:15:679',16,416,0,3
4763,'2017/05/31 10:31:15:687',16,416,0,3
4764,'2017/05/31 10:31:15:714',16,416,0,3
4765,'2017/05/31 10:31:15:714',16,416,0,3
4766,'2017/05/31 10:31:15:717',16,416,0,3
4767,'2017/05/31 10:31:15:727',16,416,0,3
4768,'2017/05/31 10:31:15:737',16,416,0,3
4769,'2017/05/31 10:31:15:748',16,416,0,3
4770,'2017/05/31 10:31:15:757',16,416,0,3
4771,'2017/05/31 10:31:15:768',16,416,0,3
4772,'2017/05/31 10:31:15:777',16,416,0,3
4773,'2017/05/31 10:31:15:787',16,416,0,3
4774,'2017/05/31 10:31:15:797',16,416,0,3
4775,'2017/05/31 10:31:15:807',16,416,0,3
4776,'2017/05/31 10:31:15:817',16,416,0,3
4777,'2017/05/31 10:31:15:827',16,416,0,3
4778,'2017/05/31 10:31:15:837',16,416,0,3
4779,'2017/05/31 10:31:15:848',16,416,0,3
4780,'2017/05/31 10:31:15:867',16,416,0,3
4781,'2017/05/31 10:31:15:867',16,416,0,3
4782,'2017/05/31 10:31:15:877',16,416,0,3
4783,'2017/05/31 10:31:15:900',16,416,0,3
4784,'2017/05/31 10:31:15:900',16,416,0,3
4785,'2017/05/31 10:31:15:907',16,416,0,3
4786,'2017/05/31 10:31:15:918',16,416,0,3
4787,'2017/05/31 10:31:15:927',16,416,0,3
4788,'2017/05/31 10:31:15:937',16,416,0,3
4789,'2017/05/31 10:31:15:947',16,416,0,3
4790,'2017/05/31 10:31:15:957',16,416,0,3
4791,'2017/05/31 10:31:15:967',16,416,0,3
4792,'2017/05/31 10:31:15:977',16,416,0,3
4793,'2017/05/31 10:31:15:987',16,416,0,3
4794,'2017/05/31 10:31:16:000',16,416,0,3
4795,'2017/05/31 10:31:16:007',16,416,0,3
4796,'2017/05/31 10:31:16:017',16,416,0,3
4797,'2017/05/31 10:31:16:027',16,416,0,3
4798,'2017/05/31 10:31:16:037',16,416,0,3
4799,'2017/05/31 10:31:16:048',16,416,0,3
4800,'2017/05/31 10:31:16:067',16,416,0,3
4801,'2017/05/31 10:31:16:067',16,416,0,3
4802,'2017/05/31 10:31:16:095',16,416,0,3
4803,'2017/05/31 10:31:16:095',16,416,0,3
4804,'2017/05/31 10:31:16:097',16,416,0,3
4805,'2017/05/31 10:31:16:107',16,416,0,3
4806,'2017/05/31 10:31:16:117',16,416,0,3
4807,'2017/05/31 10:31:16:127',16,416,0,3
4808,'2017/05/31 10:31:16:139',16,416,0,3
4809,'2017/05/31 10:31:16:147',16,416,0,3
4810,'2017/05/31 10:31:16:157',16,416,0,3
4811,'2017/05/31 10:31:16:167',16,416,0,3
4812,'2017/05/31 10:31:16:177',16,416,0,3
4813,'2017/05/31 10:31:16:187',16,416,0,3
4814,'2017/05/31 10:31:16:199',16,416,0,3
4815,'2017/05/31 10:31:16:207',16,416,0,3
4816,'2017/05/31 10:31:16:217',16,416,0,3
4817,'2017/05/31 10:31:16:227',16,416,0,3
4818,'2017/05/31 10:31:16:237',16,416,0,3
4819,'2017/05/31 10:31:16:247',16,416,0,3
4820,'2017/05/31 10:31:16:266',16,416,0,3
4821,'2017/05/31 10:31:16:268',16,416,0,3
4822,'2017/05/31 10:31:16:299',16,416,0,3
4823,'2017/05/31 10:31:16:299',16,416,0,3
4824,'2017/05/31 10:31:16:299',16,416,0,3
4825,'2017/05/31 10:31:16:307',16,416,0,3
4826,'2017/05/31 10:31:16:319',16,416,0,3
4827,'2017/05/31 10:31:16:335',16,416,0,3
4828,'2017/05/31 10:31:16:337',16,416,0,3
4829,'2017/05/31 10:31:16:347',16,416,0,3
4830,'2017/05/31 10:31:16:357',16,416,0,3
4831,'2017/05/31 10:31:16:367',16,416,0,3
4832,'2017/05/31 10:31:16:377',16,416,0,3
4833,'2017/05/31 10:31:16:387',16,416,0,3
4834,'2017/05/31 10:31:16:397',16,416,0,3
4835,'2017/05/31 10:31:16:407',16,416,0,3
4836,'2017/05/31 10:31:16:417',16,416,0,3
4837,'2017/05/31 10:31:16:427',16,416,0,3
4838,'2017/05/31 10:31:16:439',16,416,0,3
4839,'2017/05/31 10:31:16:449',16,416,0,3
4840,'2017/05/31 10:31:16:473',16,416,0,3
4841,'2017/05/31 10:31:16:473',16,416,0,3
4842,'2017/05/31 10:31:16:497',16,416,0,3
4843,'2017/05/31 10:31:16:497',16,416,0,3
4844,'2017/05/31 10:31:16:497',16,416,0,3
4845,'2017/05/31 10:31:16:507',16,416,0,3
4846,'2017/05/31 10:31:16:520',16,416,0,3
4847,'2017/05/31 10:31:16:527',16,416,0,3
4848,'2017/05/31 10:31:16:539',16,416,0,3
4849,'2017/05/31 10:31:16:547',16,416,0,3
4850,'2017/05/31 10:31:16:557',16,416,0,3
4851,'2017/05/31 10:31:16:567',16,416,0,3
4852,'2017/05/31 10:31:16:577',16,416,0,3
4853,'2017/05/31 10:31:16:587',16,416,0,3
4854,'2017/05/31 10:31:16:597',16,416,0,3
4855,'2017/05/31 10:31:16:607',16,416,0,3
4856,'2017/05/31 10:31:16:618',16,416,0,3
4857,'2017/05/31 10:31:16:629',16,416,0,3
4858,'2017/05/31 10:31:16:637',16,416,0,3
4859,'2017/05/31 10:31:16:648',16,416,0,3
4860,'2017/05/31 10:31:16:672',16,416,0,3
4861,'2017/05/31 10:31:16:672',16,416,0,3
4862,'2017/05/31 10:31:16:681',16,416,0,3
4863,'2017/05/31 10:31:16:687',16,416,0,3
4864,'2017/05/31 10:31:16:713',16,416,0,3
4865,'2017/05/31 10:31:16:714',16,416,0,3
4866,'2017/05/31 10:31:16:717',16,416,0,3
4867,'2017/05/31 10:31:16:731',16,416,0,3
4868,'2017/05/31 10:31:16:737',16,416,0,3
4869,'2017/05/31 10:31:16:747',16,416,0,3
4870,'2017/05/31 10:31:16:757',16,416,0,3
4871,'2017/05/31 10:31:16:767',16,416,0,3
4872,'2017/05/31 10:31:16:777',16,416,0,3
4873,'2017/05/31 10:31:16:787',16,416,0,3
4874,'2017/05/31 10:31:16:797',16,416,0,3
4875,'2017/05/31 10:31:16:807',16,416,0,3
4876,'2017/05/31 10:31:16:817',16,416,0,3
4877,'2017/05/31 10:31:16:827',16,416,0,3
4878,'2017/05/31 10:31:16:837',16,416,0,3
4879,'2017/05/31 10:31:16:848',16,416,0,3
4880,'2017/05/31 10:31:16:867',16,416,0,3
4881,'2017/05/31 10:31:16:868',16,416,0,3
4882,'2017/05/31 10:31:16:881',16,416,0,3
4883,'2017/05/31 10:31:16:887',16,416,0,3
4884,'2017/05/31 10:31:16:915',16,416,0,3
4885,'2017/05/31 10:31:16:915',16,416,0,3
4886,'2017/05/31 10:31:16:917',16,416,0,3
4887,'2017/05/31 10:31:16:927',16,416,0,3
4888,'2017/05/31 10:31:16:937',16,416,0,3
4889,'2017/05/31 10:31:16:955',16,416,0,3
4890,'2017/05/31 10:31:16:957',16,416,0,3
4891,'2017/05/31 10:31:16:967',16,416,0,3
4892,'2017/05/31 10:31:16:977',16,416,0,3
4893,'2017/05/31 10:31:16:987',16,416,0,3
4894,'2017/05/31 10:31:17:000',16,416,0,3
4895,'2017/05/31 10:31:17:007',16,416,0,3
4896,'2017/05/31 10:31:17:017',16,416,0,3
4897,'2017/05/31 10:31:17:027',16,416,0,3
4898,'2017/05/31 10:31:17:037',16,416,0,3
4899,'2017/05/31 10:31:17:047',16,416,0,3
4900,'2017/05/31 10:31:17:067',16,416,0,3
4901,'2017/05/31 10:31:17:067',16,416,0,3
4902,'2017/05/31 10:31:17:077',16,416,0,3
4903,'2017/05/31 10:31:17:098',16,416,0,3
4904,'2017/05/31 10:31:17:098',16,416,0,3
4905,'2017/05/31 10:31:17:107',16,416,0,3
4906,'2017/05/31 10:31:17:120',16,416,0,3
4907,'2017/05/31 10:31:17:127',16,416,0,3
4908,'2017/05/31 10:31:17:137',16,416,0,3
4909,'2017/05/31 10:31:17:147',16,416,0,3
4910,'2017/05/31 10:31:17:157',16,416,0,3
4911,'2017/05/31 10:31:17:168',16,416,0,3
4912,'2017/05/31 10:31:17:177',16,416,0,3
4913,'2017/05/31 10:31:17:187',16,416,0,3
4914,'2017/05/31 10:31:17:198',16,416,0,3
4915,'2017/05/31 10:31:17:207',16,416,0,3
4916,'2017/05/31 10:31:17:217',16,416,0,3
4917,'2017/05/31 10:31:17:227',16,416,0,3
4918,'2017/05/31 10:31:17:237',16,416,0,3
4919,'2017/05/31 10:31:17:248',16,416,0,3
4920,'2017/05/31 10:31:17:267',16,416,0,3
4921,'2017/05/31 10:31:17:272',16,416,0,3
4922,'2017/05/31 10:31:17:299',16,416,0,3
4923,'2017/05/31 10:31:17:299',16,416,0,3
4924,'2017/05/31 10:31:17:299',16,416,0,3
4925,'2017/05/31 10:31:17:307',16,416,0,3
4926,'2017/05/31 10:31:17:318',16,416,0,3
4927,'2017/05/31 10:31:17:327',16,416,0,3
4928,'2017/05/31 10:31:17:337',16,416,0,3
4929,'2017/05/31 10:31:17:347',16,416,0,3
4930,'2017/05/31 10:31:17:357',16,416,0,3
4931,'2017/05/31 10:31:17:367',16,416,0,3
4932,'2017/05/31 10:31:17:377',16,416,0,3
4933,'2017/05/31 10:31:17:387',16,416,0,3
4934,'2017/05/31 10:31:17:397',16,416,0,3
4935,'2017/05/31 10:31:17:407',16,416,0,3
4936,'2017/05/31 10:31:17:417',16,416,0,3
4937,'2017/05/31 10:31:17:427',16,416,0,3
4938,'2017/05/31 10:31:17:438',16,416,0,3
4939,'2017/05/31 10:31:17:449',16,416,0,3
4940,'2017/05/31 10:31:17:469',16,416,0,3
4941,'2017/05/31 10:31:17:469',16,416,0,3
4942,'2017/05/31 10:31:17:497',16,416,0,3
4943,'2017/05/31 10:31:17:497',16,416,0,3
4944,'2017/05/31 10:31:17:497',16,416,0,3
4945,'2017/05/31 10:31:17:507',16,416,0,3
4946,'2017/05/31 10:31:17:517',16,416,0,3
4947,'2017/05/31 10:31:17:527',16,416,0,3
4948,'2017/05/31 10:31:17:539',16,416,0,3
4949,'2017/05/31 10:31:17:547',16,416,0,3
4950,'2017/05/31 10:31:17:557',16,416,0,3
4951,'2017/05/31 10:31:17:569',16,416,0,3
4952,'2017/05/31 10:31:17:577',16,416,0,3
4953,'2017/05/31 10:31:17:587',16,416,0,3
4954,'2017/05/31 10:31:17:597',16,416,0,3
4955,'2017/05/31 10:31:17:607',16,416,0,3
4956,'2017/05/31 10:31:17:617',16,416,0,3
4957,'2017/05/31 10:31:17:627',16,416,0,3
4958,'2017/05/31 10:31:17:639',16,416,0,3
4959,'2017/05/31 10:31:17:650',16,416,0,3
4960,'2017/05/31 10:31:17:670',16,416,0,3
4961,'2017/05/31 10:31:17:670',16,416,0,3
4962,'2017/05/31 10:31:17:697',16,416,0,3
4963,'2017/05/31 10:31:17:697',16,416,0,3
4964,'2017/05/31 10:31:17:697',16,416,0,3
4965,'2017/05/31 10:31:17:707',16,416,0,3
4966,'2017/05/31 10:31:17:718',16,416,0,3
4967,'2017/05/31 10:31:17:727',16,416,0,3
4968,'2017/05/31 10:31:17:738',16,416,0,3
4969,'2017/05/31 10:31:17:747',16,416,0,3
4970,'2017/05/31 10:31:17:757',16,416,0,3
4971,'2017/05/31 10:31:17:769',16,416,0,3
4972,'2017/05/31 10:31:17:777',16,416,0,3
4973,'2017/05/31 10:31:17:787',16,416,0,3
4974,'2017/05/31 10:31:17:798',16,416,0,3
4975,'2017/05/31 10:31:17:807',16,416,0,3
4976,'2017/05/31 10:31:17:817',16,416,0,3
4977,'2017/05/31 10:31:17:830',16,416,0,3
4978,'2017/05/31 10:31:17:837',16,416,0,3
4979,'2017/05/31 10:31:17:848',16,416,0,3
4980,'2017/05/31 10:31:17:869',16,416,0,3
4981,'2017/05/31 10:31:17:869',16,416,0,3
4982,'2017/05/31 10:31:17:897',16,416,0,3
4983,'2017/05/31 10:31:17:897',16,416,0,3
4984,'2017/05/31 10:31:17:897',16,416,0,3
4985,'2017/05/31 10:31:17:907',16,416,0,3
4986,'2017/05/31 10:31:17:919',16,416,0,3
4987,'2017/05/31 10:31:17:927',16,416,0,3
4988,'2017/05/31 10:31:17:937',16,416,0,3
4989,'2017/05/31 10:31:17:947',16,416,0,3
4990,'2017/05/31 10:31:17:957',16,416,0,3
4991,'2017/05/31 10:31:17:967',16,416,0,3
4992,'2017/05/31 10:31:17:977',16,416,0,3
4993,'2017/05/31 10:31:17:987',16,416,0,3
4994,'2017/05/31 10:31:17:997',16,416,0,3
4995,'2017/05/31 10:31:18:009',16,416,0,3
4996,'2017/05/31 10:31:18:017',16,416,0,3
4997,'2017/05/31 10:31:18:027',16,416,0,3
4998,'2017/05/31 10:31:18:038',16,416,0,3
4999,'2017/05/31 10:31:18:049',16,416,0,3
5000,'2017/05/31 10:31:18:071',16,416,0,3
5001,'2017/05/31 10:31:18:071',16,416,0,3
5002,'2017/05/31 10:31:18:080',16,416,0,3
5003,'2017/05/31 10:31:18:087',16,416,0,3
5004,'2017/05/31 10:31:18:111',16,416,0,3
5005,'2017/05/31 10:31:18:112',16,416,0,3
5006,'2017/05/31 10:31:18:117',16,416,0,3
5007,'2017/05/31 10:31:18:131',16,416,0,3
5008,'2017/05/31 10:31:18:137',16,416,0,3
5009,'2017/05/31 10:31:18:147',16,416,0,3
5010,'2017/05/31 10:31:18:157',16,416,0,3
5011,'2017/05/31 10:31:18:167',16,416,0,3
5012,'2017/05/31 10:31:18:177',16,416,0,3
5013,'2017/05/31 10:31:18:187',16,416,0,3
5014,'2017/05/31 10:31:18:197',16,416,0,3
5015,'2017/05/31 10:31:18:207',16,416,0,3
5016,'2017/05/31 10:31:18:217',16,416,0,3
5017,'2017/05/31 10:31:18:227',16,416,0,3
5018,'2017/05/31 10:31:18:238',16,416,0,3
5019,'2017/05/31 10:31:18:249',16,416,0,3
